LoanID,CustomerID,BranchID,LoanOfficerEmployeeID,LoanType,LoanStatus,ApplicationDate,DecisionDate,DisbursementDate,RequestedAmount,ApprovedAmount,DisbursedAmount,OutstandingBalance,InterestRate,TermMonths,MonthlyPayment,DaysDelinquent,CollateralType,CollateralValue,PurposeDescription,RejectionReason,CreatedAt,UpdatedAt
LN0004593,CUST000076,BRN0042,EMP00004,Business Loan,Pending,2020-06-02,,,215442.78,,,,13.6191,360,2487.91,0,Guarantor,3082900.6,,,2020-06-02 00:00:00,2021-05-27 00:00:00
LN0004594,CUST009798,BRN0016,EMP00427,Line of Credit,Disbursed,2021-06-09,2021-07-02,2021-07-05,8316.81,7064.7,6764.77,5483.24,5.4532,120,76.51,0,Equipment,,Investment,,2021-06-09 00:00:00,2021-12-10 00:00:00
LN0004595,CUST003449,BRN0014,EMP00081,Student Loan,Disbursed,2019-12-05,2019-12-07,2019-12-17,17383.14,12282.33,12214.27,8928.13,10.7025,84,208.39,0,None,150144.77,,,2019-12-05 00:00:00,2021-02-12 00:00:00
LN0004596,CUST005810,BRN0024,EMP00402,Business Loan,Pending,2022-09-25,,,8216.28,,,,20.5849,180,147.87,0,Cash Deposit,13811.65,Emergency,,2022-09-25 00:00:00,2023-02-27 00:00:00
LN0004597,CUST009115,BRN0032,EMP00410,Auto Loan,Approved,2023-11-12,2023-12-02,,14605.68,13833.11,,,3.6328,120,137.65,0,Guarantor,,Equipment purchase,,2023-11-12 00:00:00,2024-08-30 00:00:00
LN0004598,CUST004921,BRN0022,EMP00269,Credit Card,Approved,2022-06-05,2022-07-05,,33261.89,32802.48,,,6.4597,84,,0,Vehicle,102467.33,Vehicle purchase,,2022-06-05 00:00:00,2022-11-20 00:00:00
LN0004599,CUST006955,BRN0026,EMP00107,Auto Loan,Disbursed,2021-08-12,2021-08-22,2021-08-25,37272.22,32894.0,31858.38,18203.43,6.9259,120,380.67,0,Cash Deposit,40978.04,Vehicle purchase,,2021-08-12 00:00:00,2021-08-14 00:00:00
LN0004600,CUST004414,BRN0002,EMP00145,Auto Loan,Approved,2019-11-13,2019-11-14,,311543.77,307804.79,,,13.412,84,5668.75,0,None,28282.26,Renovation,,2019-11-13 00:00:00,2020-05-02 00:00:00
LN0004601,CUST000844,BRN0005,EMP00007,Personal Loan,Rejected,2019-11-01,2019-11-17,,9973.43,,,,5.2397,240,67.15,0,Cash Deposit,173419.84,,Policy limit,2019-11-01 00:00:00,2020-03-24 00:00:00
LN0004602,CUST004147,BRN0012,EMP00413,Student Loan,Closed,2024-10-25,2024-11-17,2024-12-01,182311.43,160704.59,159726.34,133126.88,19.6522,240,2686.28,0,Property,,Renovation,,2024-10-25 00:00:00,2025-02-16 00:00:00
LN0004603,CUST002456,BRN0037,EMP00046,Student Loan,Disbursed,2024-07-08,2024-07-09,2024-07-21,25587.06,18668.51,17773.82,2652.21,10.4613,36,606.43,0,Cash Deposit,35911.18,,,2024-07-08 00:00:00,2024-10-22 00:00:00
LN0004604,CUST003260,BRN0002,EMP00161,Credit Card,Approved,2024-09-10,2024-10-06,,37755.55,37277.36,,,14.7181,84,713.45,0,Vehicle,,Medical expenses,,2024-09-10 00:00:00,2025-12-18 00:00:00
LN0004605,CUST002890,BRN0013,EMP00407,Auto Loan,Pending,2022-06-22,,,29204.07,,,,7.8625,120,352.21,0,Property,,Emergency,,2022-06-22 00:00:00,2022-08-20 00:00:00
LN0004606,CUST000267,BRN0005,,Personal Loan,Disbursed,2020-06-04,2020-06-28,2020-07-06,215271.32,200506.18,197767.98,64867.15,17.1568,84,4115.69,0,Property,326953.54,Medical expenses,,2020-06-04 00:00:00,2021-09-03 00:00:00
LN0004607,CUST008633,BRN0030,EMP00334,Business Loan,Rejected,2021-08-07,2021-08-25,,23187.44,,,,20.3369,180,413.02,0,Cash Deposit,255674.97,Business expansion,Policy limit,2021-08-07 00:00:00,2022-07-23 00:00:00
LN0004608,CUST008348,BRN0014,EMP00022,Business Loan,Approved,2022-02-13,2022-03-07,,32990.17,31767.09,,,4.5424,120,329.88,0,None,72321.4,Investment,,2022-02-13 00:00:00,2022-06-04 00:00:00
LN0004609,CUST000742,BRN0023,EMP00167,Student Loan,Rejected,2021-08-15,2021-08-26,,7659.08,,,,14.6256,120,121.82,0,Property,19539.21,,Low credit score,2021-08-15 00:00:00,2022-12-22 00:00:00
LN0004610,CUST006909,BRN0028,EMP00136,Home Mortgage,Disbursed,2020-10-08,2020-11-06,2020-11-10,23841.12,20573.96,20178.31,6722.78,17.7511,120,367.42,0,Cash Deposit,,Education,,2020-10-08 00:00:00,2021-05-04 00:00:00
LN0004611,CUST007564,BRN0024,EMP00391,Home Mortgage,Approved,2018-11-03,2018-11-23,,39809.05,33188.6,,,20.0623,60,,0,None,421212.21,Home purchase,,2018-11-03 00:00:00,2020-08-13 00:00:00
LN0004612,CUST003267,BRN0050,EMP00243,Business Loan,Rejected,2024-10-07,,,1068284.22,,,,18.3123,84,22649.0,0,Vehicle,7211.15,Debt consolidation,High DTI,2024-10-07 00:00:00,2025-08-06 00:00:00
LN0004613,CUST003741,BRN0017,EMP00454,Line of Credit,Rejected,2020-06-22,2020-07-22,,11205.21,,,,16.7021,84,227.06,0,Guarantor,609650.85,Renovation,Low credit score,2020-06-22 00:00:00,2021-08-16 00:00:00
LN0004614,CUST005977,BRN0035,EMP00195,Business Loan,Disbursed,2018-12-17,2019-01-04,2019-01-17,13695.3,13232.47,13098.85,6587.72,14.977,24,641.45,0,Equipment,25516.04,Renovation,,2018-12-17 00:00:00,2019-04-06 00:00:00
LN0004615,CUST008010,BRN0032,EMP00283,Auto Loan,Approved,2022-09-03,2022-09-29,,73477.62,57118.42,,,20.5826,60,1531.86,0,Equipment,,Investment,,2022-09-03 00:00:00,2023-01-07 00:00:00
LN0004616,CUST004234,BRN0037,EMP00181,Credit Card,Closed,2018-11-30,,2018-12-26,98507.22,87643.77,86490.93,81456.25,17.0477,240,1288.74,0,Guarantor,,Home purchase,,2018-11-30 00:00:00,2020-11-21 00:00:00
LN0004617,CUST005096,BRN0049,EMP00108,Student Loan,Disbursed,2021-07-26,2021-08-10,2021-08-24,8525.61,7676.36,7481.67,3021.86,23.2759,180,153.74,0,Guarantor,920508.88,Vehicle purchase,,2021-07-26 00:00:00,2021-08-14 00:00:00
LN0004618,CUST006942,BRN0026,EMP00086,Credit Card,Approved,2020-11-26,2020-12-15,,11540.66,11515.28,,,14.3042,120,180.91,0,Equipment,,Investment,,2020-11-26 00:00:00,2021-10-05 00:00:00
LN0004619,CUST001197,BRN0025,EMP00482,Auto Loan,Disbursed,2022-03-23,2022-04-13,2022-04-25,255113.79,192936.01,188772.13,158870.58,8.5371,180,1904.12,0,Equipment,46339.03,,,2022-03-23 00:00:00,2022-05-06 00:00:00
LN0004620,CUST003113,BRN0021,EMP00286,Home Mortgage,Disbursed,2018-10-05,2018-10-20,2018-11-01,83961.45,82118.93,81629.19,13555.09,20.1371,12,7612.44,0,None,17187.54,Business expansion,,2018-10-05 00:00:00,2019-03-26 00:00:00
LN0004621,CUST009687,BRN0013,EMP00156,Personal Loan,Rejected,2022-03-06,2022-03-20,,11465.33,,,,11.7235,12,1017.2,0,Cash Deposit,17059.86,Medical expenses,,2022-03-06 00:00:00,2024-02-19 00:00:00
LN0004622,CUST004800,BRN0039,EMP00029,Credit Card,Disbursed,2019-06-27,2019-07-26,2019-08-06,15861.03,14282.9,13827.65,5065.75,6.5162,36,437.86,0,Property,28019.11,Education,,2019-06-27 00:00:00,2019-11-25 00:00:00
LN0004623,CUST002542,BRN0033,EMP00071,Auto Loan,Closed,2018-08-18,2018-08-29,2018-09-03,2121.44,1494.81,1482.26,213.13,17.1216,120,26.09,0,Vehicle,17044.15,Debt consolidation,,2018-08-18 00:00:00,2018-09-05 00:00:00
LN0004624,CUST008707,BRN0018,EMP00343,Student Loan,Rejected,2018-03-26,2018-04-01,,113358.54,,,,10.0331,60,2410.38,0,Property,,Emergency,Insufficient income,2018-03-26 00:00:00,2019-07-06 00:00:00
LN0004625,CUST003144,BRN0032,EMP00324,Student Loan,Approved,2020-09-24,2020-10-16,,13938.72,13614.74,,,16.0567,360,183.71,0,Property,,Emergency,,2020-09-24 00:00:00,2021-10-17 00:00:00
LN0004626,CUST003741,BRN0033,EMP00377,Credit Card,Approved,2024-01-16,2024-01-23,,163780.61,144629.77,,,10.7095,180,,0,Guarantor,38965.69,Debt consolidation,,2024-01-16 00:00:00,2024-03-27 00:00:00
LN0004627,CUST004491,BRN0045,EMP00111,Business Loan,Disbursed,2020-03-15,2020-03-24,2020-03-27,17140.8,16217.44,16195.57,1958.68,19.0587,240,263.57,0,,83306.17,Education,,2020-03-15 00:00:00,2021-07-04 00:00:00
LN0004628,CUST007410,BRN0049,EMP00496,Student Loan,Disbursed,2018-01-17,2018-01-21,2018-01-31,248778.97,241371.12,238414.86,61345.07,17.8955,360,3617.09,0,Vehicle,43496.05,Debt consolidation,,2018-01-17 00:00:00,2018-08-13 00:00:00
LN0004629,CUST002079,BRN0038,EMP00187,Auto Loan,Approved,2021-11-22,2021-12-06,,29300.74,20601.77,,,3.7989,60,,0,Guarantor,50381.95,Working capital,,2021-11-22 00:00:00,2022-02-10 00:00:00
LN0004630,CUST007666,BRN0013,EMP00171,Business Loan,Rejected,2021-05-20,2021-06-08,,9158.68,,,,16.3959,360,126.09,0,Property,94302.13,Renovation,High DTI,2021-05-20 00:00:00,2022-09-08 00:00:00
LN0004631,CUST002881,BRN0014,EMP00069,Business Loan,Approved,2020-07-11,2020-07-23,,18202.4,18072.19,,,14.3966,36,621.15,0,Property,14050.31,Business expansion,,2020-07-11 00:00:00,2021-05-20 00:00:00
LN0004632,CUST004066,BRN0008,,Auto Loan,Pending,2023-11-17,,,10227.33,,,,7.9445,180,97.41,0,Property,437667.81,Equipment purchase,,2023-11-17 00:00:00,2024-12-07 00:00:00
LN0004633,CUST006954,BRN0005,EMP00393,Business Loan,Approved,2024-09-21,2024-09-30,,72657.37,72184.26,,,5.2309,180,579.55,0,Cash Deposit,83650.6,Business expansion,,2024-09-21 00:00:00,2025-06-29 00:00:00
LN0004634,CUST002126,BRN0018,EMP00348,Credit Card,Approved,2024-06-10,2024-06-22,,45744.36,40280.56,,,15.5459,60,969.85,0,Property,,Renovation,,2024-06-10 00:00:00,2025-12-06 00:00:00
LN0004635,CUST000040,BRN0035,,Auto Loan,Disbursed,2020-10-16,2020-11-13,2020-11-22,434086.09,356462.6,356136.54,51149.91,14.5618,36,12280.54,0,Equipment,66344.79,Equipment purchase,,2020-10-16 00:00:00,2022-03-29 00:00:00
LN0004636,CUST002058,BRN0024,EMP00226,Business Loan,Disbursed,2019-12-12,2019-12-28,2020-01-07,14600.92,12649.89,12259.56,4404.87,8.4472,120,156.48,0,Property,,Vehicle purchase,,2019-12-12 00:00:00,2021-02-04 00:00:00
LN0004637,CUST003465,BRN0005,EMP00436,Business Loan,Approved,2021-05-02,2021-05-26,,108616.52,101915.33,,,9.2233,84,1651.3,0,Property,139515.32,Personal use,,2021-05-02 00:00:00,2022-02-12 00:00:00
LN0004638,CUST009901,BRN0040,EMP00300,Auto Loan,Defaulted,2019-01-16,2019-01-28,2019-02-11,44205.29,39053.89,38883.71,33714.64,20.3574,84,875.66,329,Equipment,50903.26,Working capital,,2019-01-16 00:00:00,2019-05-23 00:00:00
LN0004639,CUST000923,BRN0004,EMP00442,Personal Loan,Disbursed,2024-07-18,2024-07-20,2024-07-29,308920.71,249537.77,238802.57,121383.2,4.5274,360,,0,Cash Deposit,,Vehicle purchase,,2024-07-18 00:00:00,2024-08-29 00:00:00
LN0004640,CUST002107,BRN0036,EMP00280,Auto Loan,Rejected,2019-01-03,2019-01-05,,3456.08,,,,9.6115,360,29.34,0,Equipment,101581.88,Personal use,Low credit score,2019-01-03 00:00:00,2020-08-24 00:00:00
LN0004641,CUST006058,BRN0009,EMP00213,Home Mortgage,Approved,2018-04-03,2018-04-08,,21892.7,16395.02,,,20.5104,24,838.53,0,Guarantor,11333.04,Debt consolidation,,2018-04-03 00:00:00,2019-03-02 00:00:00
LN0004642,CUST005082,BRN0020,EMP00487,Credit Card,Disbursed,2019-04-20,2019-05-09,2019-05-23,84967.58,69816.12,68931.26,51280.89,7.9597,60,1414.27,0,Guarantor,72771.34,Medical expenses,,2019-04-20 00:00:00,2020-03-07 00:00:00
LN0004643,CUST004224,BRN0031,EMP00493,Line of Credit,Pending,2023-05-21,,,19821.64,,,,18.9182,360,313.62,0,,,Investment,,2023-05-21 00:00:00,2023-08-18 00:00:00
LN0004644,CUST003598,BRN0031,EMP00367,Line of Credit,Approved,2024-12-20,2025-01-13,,49637.16,39270.01,,,14.0735,360,467.58,0,Cash Deposit,,Working capital,,2024-12-20 00:00:00,2024-12-30 00:00:00
LN0004645,CUST007506,BRN0031,EMP00153,Student Loan,Approved,2021-09-01,2021-09-22,,85020.56,65465.98,,,8.3613,36,2062.39,0,Guarantor,82967.56,Medical expenses,,2021-09-01 00:00:00,2021-12-12 00:00:00
LN0004646,CUST003515,BRN0014,EMP00202,Home Mortgage,Rejected,2019-07-19,2019-07-31,,75462.18,,,,6.9426,360,499.15,0,,,Working capital,Policy limit,2019-07-19 00:00:00,2020-12-04 00:00:00
LN0004647,CUST008991,BRN0034,EMP00294,Home Mortgage,Approved,2022-06-29,2022-07-12,,85772.47,64647.91,,,11.9962,60,,0,Property,30308.43,Education,,2022-06-29 00:00:00,2024-01-18 00:00:00
LN0004648,CUST006716,BRN0038,EMP00343,Credit Card,Disbursed,2024-10-18,2024-11-02,2024-11-08,109353.56,88624.93,88312.35,14427.54,9.0824,24,4052.16,0,Guarantor,,Emergency,,2024-10-18 00:00:00,2026-01-15 00:00:00
LN0004649,CUST009277,BRN0029,EMP00380,Auto Loan,Pending,2019-12-09,,,54465.57,,,,5.6334,120,594.7,0,Cash Deposit,,Renovation,,2019-12-09 00:00:00,2021-01-19 00:00:00
LN0004650,CUST007035,BRN0049,EMP00078,Student Loan,Rejected,2023-02-27,2023-03-22,,106368.68,,,,12.9569,24,5054.81,0,None,,Renovation,,2023-02-27 00:00:00,2023-08-12 00:00:00
LN0004651,CUST000277,BRN0027,EMP00459,Home Mortgage,Pending,2018-05-04,,,49018.75,,,,14.1019,36,1677.77,0,Property,49516.18,Vehicle purchase,,2018-05-04 00:00:00,2020-02-07 00:00:00
LN0004652,CUST008844,BRN0026,EMP00212,Line of Credit,Disbursed,2022-01-15,2022-02-09,2022-02-14,11215.37,9542.77,9315.14,4268.65,12.9779,240,111.65,0,Cash Deposit,1085194.95,Emergency,,2022-01-15 00:00:00,2023-01-03 00:00:00
LN0004653,CUST007104,BRN0004,EMP00459,Business Loan,Rejected,2020-02-03,2020-02-26,,11143.55,,,,23.1339,24,584.37,0,Vehicle,,Personal use,,2020-02-03 00:00:00,2021-08-30 00:00:00
LN0004654,CUST005851,BRN0048,EMP00272,Business Loan,Closed,2019-11-25,2019-11-29,2019-12-05,57964.69,48113.41,47627.11,33196.35,12.3053,84,857.21,0,Equipment,32433.47,Investment,,2019-11-25 00:00:00,2021-11-24 00:00:00
LN0004655,CUST000285,BRN0037,EMP00415,Business Loan,Disbursed,2018-11-22,2018-11-25,2018-12-05,143081.37,138973.2,138768.38,112336.0,23.4145,36,5409.68,0,Cash Deposit,41239.43,Business expansion,,2018-11-22 00:00:00,2019-07-21 00:00:00
LN0004656,CUST007717,BRN0025,EMP00294,Credit Card,Approved,2022-03-05,2022-03-23,,452106.5,328631.25,,,6.9457,48,7861.21,0,Vehicle,713648.89,,,2022-03-05 00:00:00,2022-05-20 00:00:00
LN0004657,CUST002641,BRN0011,EMP00305,Credit Card,Rejected,2023-09-15,2023-09-16,,34016.69,,,,20.4042,180,607.62,0,Equipment,120101.08,Equipment purchase,,2023-09-15 00:00:00,2025-07-26 00:00:00
LN0004658,CUST003170,BRN0047,EMP00295,Personal Loan,Disbursed,2024-09-16,2024-10-03,2024-10-12,77423.34,65545.5,63510.31,27501.95,6.9019,12,5668.48,0,None,,Vehicle purchase,,2024-09-16 00:00:00,2025-09-16 00:00:00
LN0004659,CUST008344,BRN0038,EMP00007,Business Loan,Closed,2018-03-14,2018-04-01,2018-04-05,62658.75,58859.43,56975.52,7311.1,17.4698,60,,0,Cash Deposit,,Medical expenses,,2018-03-14 00:00:00,2019-09-10 00:00:00
LN0004660,CUST005226,BRN0044,EMP00164,Personal Loan,Closed,2018-06-10,2018-07-09,2018-07-10,96639.76,69538.03,67618.43,17061.24,16.1843,240,977.08,0,Vehicle,,Education,,2018-06-10 00:00:00,2019-09-22 00:00:00
LN0004661,CUST001788,BRN0009,EMP00112,Credit Card,Pending,2022-08-27,,,191510.95,,,,14.8721,180,2663.61,0,Vehicle,,Home purchase,,2022-08-27 00:00:00,2024-08-01 00:00:00
LN0004662,CUST000026,BRN0030,EMP00198,Credit Card,Disbursed,2024-08-24,2024-09-19,2024-10-01,67999.09,62621.23,61631.58,47032.63,10.1653,60,1335.62,0,Guarantor,49098.33,Home purchase,,2024-08-24 00:00:00,2024-11-01 00:00:00
LN0004663,CUST001030,BRN0004,EMP00223,Personal Loan,Rejected,2023-12-19,2024-01-14,,10782.45,,,,12.8708,180,135.51,0,Property,15362.75,Renovation,High DTI,2023-12-19 00:00:00,2025-02-12 00:00:00
LN0004664,CUST006636,BRN0018,EMP00062,Home Mortgage,Disbursed,2021-12-19,2021-12-20,2022-01-01,22171.64,16138.84,15360.71,641.38,22.6361,120,340.6,0,Equipment,9679.34,Education,,2021-12-19 00:00:00,2023-05-20 00:00:00
LN0004665,CUST000843,BRN0044,EMP00257,Line of Credit,Approved,2019-12-17,2019-12-28,,176167.78,123612.07,,,17.6208,84,2570.66,0,Guarantor,210897.33,Education,,2019-12-17 00:00:00,2021-11-13 00:00:00
LN0004666,CUST003834,BRN0013,EMP00240,Credit Card,Closed,2024-08-23,2024-09-05,2024-09-09,14621.02,14484.71,13971.78,7726.5,18.7643,180,241.27,0,Guarantor,23694.12,Home purchase,,2024-08-23 00:00:00,2024-10-22 00:00:00
LN0004667,CUST002764,BRN0025,EMP00312,Auto Loan,Approved,2023-11-06,2023-12-03,,43678.35,42785.08,,,12.1604,180,517.92,0,Equipment,22045.23,Working capital,,2023-11-06 00:00:00,2025-07-04 00:00:00
LN0004668,CUST009651,BRN0039,EMP00456,Auto Loan,Rejected,2018-04-17,2018-04-19,,17643.59,,,,15.902,60,428.14,0,Cash Deposit,87493.25,Personal use,Insufficient income,2018-04-17 00:00:00,2019-04-23 00:00:00
LN0004669,CUST006213,BRN0017,EMP00441,Line of Credit,Disbursed,2019-01-21,2019-02-13,2019-02-25,48760.22,45569.46,45299.84,38887.17,21.9377,60,1256.97,0,Vehicle,,Personal use,,2019-01-21 00:00:00,2020-05-22 00:00:00
LN0004670,CUST001291,BRN0004,EMP00139,Credit Card,Approved,2020-01-23,2020-02-20,,36771.15,27227.51,,,17.9502,60,690.66,0,None,64596.34,Renovation,,2020-01-23 00:00:00,2020-05-08 00:00:00
LN0004671,CUST009802,BRN0022,EMP00096,Business Loan,Rejected,2018-12-09,2018-12-14,,67068.05,,,,8.7697,36,2125.56,0,Guarantor,,Debt consolidation,Insufficient income,2018-12-09 00:00:00,2020-04-18 00:00:00
LN0004672,CUST007242,BRN0015,EMP00118,Credit Card,Approved,2019-08-06,2019-08-27,,191039.88,161732.4,,,6.8645,60,3192.17,0,Cash Deposit,9992.59,Medical expenses,,2019-08-06 00:00:00,2020-01-19 00:00:00
LN0004673,CUST009524,BRN0016,EMP00160,Personal Loan,Closed,2019-09-01,2019-10-01,2019-10-14,341898.73,313790.22,311169.83,86081.45,11.0669,180,3579.72,0,Guarantor,,Emergency,,2019-09-01 00:00:00,2020-10-04 00:00:00
LN0004674,CUST000277,BRN0029,EMP00083,Business Loan,Disbursed,2024-09-07,2024-10-06,2024-10-14,1310.19,1252.45,1213.91,52.44,3.5912,60,22.84,0,Guarantor,1137461.88,Education,,2024-09-07 00:00:00,2026-03-21 00:00:00
LN0004675,CUST007571,BRN0006,EMP00222,Credit Card,Closed,2022-09-06,2022-09-23,2022-09-25,15671.24,13914.72,13914.47,1113.2,8.7705,12,1215.38,0,Cash Deposit,64802.32,Personal use,,2022-09-06 00:00:00,2022-10-02 00:00:00
LN0004676,CUST001121,BRN0014,EMP00163,Business Loan,Approved,2019-04-01,2019-04-20,,29924.79,28786.36,,,19.7225,24,1461.21,0,None,100609.1,Renovation,,2019-04-01 00:00:00,2020-10-14 00:00:00
LN0004677,CUST001119,BRN0036,EMP00321,Credit Card,Approved,2018-06-19,2018-07-18,,7868.36,6417.35,,,21.5575,36,243.61,0,Vehicle,192237.22,Vehicle purchase,,2018-06-19 00:00:00,2018-11-07 00:00:00
LN0004678,CUST006738,BRN0030,EMP00372,Credit Card,Defaulted,2020-12-07,2020-12-31,2021-01-12,42075.58,38519.66,36638.89,26292.8,17.079,240,567.32,330,Property,,Personal use,,2020-12-07 00:00:00,2022-04-15 00:00:00
LN0004679,CUST009815,BRN0017,EMP00330,Business Loan,Pending,2023-09-17,,,188821.87,,,,3.7018,120,1885.08,0,Cash Deposit,70479.28,Personal use,,2023-09-17 00:00:00,2025-05-12 00:00:00
LN0004680,CUST004161,BRN0046,EMP00108,Auto Loan,Disbursed,2022-10-20,2022-10-28,2022-11-07,1070.37,839.82,838.14,221.02,10.0266,120,11.11,0,Cash Deposit,,Emergency,,2022-10-20 00:00:00,2023-10-31 00:00:00
LN0004681,CUST002150,BRN0022,EMP00154,Personal Loan,Approved,2021-05-14,2021-05-26,,26667.03,25382.46,,,13.7053,48,689.87,0,None,41989.62,Equipment purchase,,2021-05-14 00:00:00,2022-06-04 00:00:00
LN0004682,CUST002569,BRN0004,EMP00094,Personal Loan,Approved,2020-01-31,2020-02-15,,53216.9,41771.25,,,8.7733,120,524.03,0,None,296765.96,Business expansion,,2020-01-31 00:00:00,2020-02-23 00:00:00
LN0004683,CUST007159,BRN0022,EMP00050,Credit Card,Disbursed,2024-09-21,2024-10-16,2024-10-21,86699.6,81455.56,80266.66,30069.27,21.1445,24,4191.43,0,,,Debt consolidation,,2024-09-21 00:00:00,2026-09-04 00:00:00
LN0004684,CUST006669,BRN0021,,Personal Loan,Disbursed,2021-10-30,2021-11-24,2021-11-30,11488.31,9976.84,9948.72,3019.26,17.098,180,154.24,0,Equipment,5683.02,Education,,2021-10-30 00:00:00,2023-06-14 00:00:00
LN0004685,CUST005398,BRN0041,EMP00416,Line of Credit,Disbursed,2021-06-19,2021-06-21,2021-06-28,15558.06,12670.03,12653.75,6823.83,9.0302,48,315.48,0,Vehicle,83140.65,Debt consolidation,,2021-06-19 00:00:00,2022-08-10 00:00:00
LN0004686,CUST001298,BRN0025,EMP00127,Credit Card,Pending,2020-05-12,,,15173.54,,,,13.6914,36,516.32,0,Vehicle,23864.08,Investment,,2020-05-12 00:00:00,2022-04-28 00:00:00
LN0004687,CUST006275,BRN0049,EMP00456,Credit Card,Disbursed,2024-04-05,2024-04-08,2024-04-20,6113.01,5637.42,5569.65,4596.6,14.47,24,271.92,0,Property,,Education,,2024-04-05 00:00:00,2025-02-06 00:00:00
LN0004688,CUST000725,BRN0036,EMP00232,Auto Loan,Rejected,2021-03-29,2021-04-14,,17115.39,,,,6.2073,240,124.68,0,Property,27979.41,Education,Policy limit,2021-03-29 00:00:00,2022-01-28 00:00:00
LN0004689,CUST005633,BRN0033,EMP00042,Personal Loan,Approved,2024-10-24,2024-11-16,,4463.01,3393.02,,,5.656,180,28.01,0,Vehicle,,Business expansion,,2024-10-24 00:00:00,2025-12-11 00:00:00
LN0004690,CUST008768,BRN0015,EMP00453,Student Loan,In Arrears,2020-04-21,2020-05-15,2020-05-17,28618.15,22189.84,21694.07,12633.79,12.9782,36,747.43,9,Guarantor,27523.78,Emergency,,2020-04-21 00:00:00,2020-05-17 00:00:00
LN0004691,CUST000372,BRN0046,EMP00317,Credit Card,Disbursed,2021-06-26,2021-06-30,2021-07-05,48780.34,46811.31,45653.88,21352.78,7.6826,12,4065.18,0,None,,,,2021-06-26 00:00:00,2022-01-12 00:00:00
LN0004692,CUST001836,BRN0036,EMP00348,Line of Credit,Approved,2023-04-06,2023-04-12,,57808.42,53830.17,,,5.2023,180,431.38,0,Vehicle,14974.04,Home purchase,,2023-04-06 00:00:00,2025-03-22 00:00:00
LN0004693,CUST001404,BRN0029,EMP00149,Line of Credit,Rejected,2018-05-25,2018-06-11,,41950.74,,,,17.5094,240,631.64,0,Cash Deposit,9677.91,Equipment purchase,,2018-05-25 00:00:00,2019-05-06 00:00:00
LN0004694,CUST001995,BRN0047,EMP00148,Credit Card,Pending,2023-06-08,,,1117.28,,,,19.5647,120,21.27,0,Equipment,40799.93,Home purchase,,2023-06-08 00:00:00,2025-05-23 00:00:00
LN0004695,CUST002638,BRN0027,EMP00209,Personal Loan,Rejected,2024-04-08,2024-04-11,,29887.09,,,,12.3195,240,335.76,0,Cash Deposit,,Emergency,High DTI,2024-04-08 00:00:00,2024-05-23 00:00:00
LN0004696,CUST004647,BRN0002,EMP00293,Credit Card,Disbursed,2018-12-25,2018-12-29,2019-01-01,61420.68,53674.38,51292.44,6291.36,15.4551,60,1289.77,0,None,166867.89,Vehicle purchase,,2018-12-25 00:00:00,2020-03-08 00:00:00
LN0004697,CUST008906,BRN0042,EMP00460,Home Mortgage,Disbursed,2019-10-03,2019-10-14,2019-10-26,4408.36,3244.46,3204.97,1047.58,12.671,120,47.82,0,Property,73844.19,Vehicle purchase,,2019-10-03 00:00:00,2020-05-09 00:00:00
LN0004698,CUST008647,BRN0018,EMP00112,Business Loan,Disbursed,2024-01-22,2024-02-01,2024-02-08,19743.13,18419.9,17885.52,6598.27,14.1157,60,429.7,0,None,10485.92,Education,,2024-01-22 00:00:00,2024-09-18 00:00:00
LN0004699,CUST009438,BRN0026,EMP00132,Business Loan,Disbursed,2023-02-09,2023-03-01,2023-03-11,2718.05,2393.86,2342.44,56.9,3.7829,36,,0,Cash Deposit,,Renovation,,2023-02-09 00:00:00,2023-11-14 00:00:00
LN0004700,CUST001179,BRN0036,EMP00435,Auto Loan,Closed,2020-10-29,2020-11-25,2020-11-30,38119.97,27256.34,26007.92,4716.73,4.6223,120,284.09,0,Vehicle,378732.15,Emergency,,2020-10-29 00:00:00,2021-08-18 00:00:00
LN0004701,CUST008736,BRN0032,EMP00045,Business Loan,Disbursed,2021-05-31,2021-06-24,2021-06-30,24256.06,18063.98,18050.53,15176.61,19.0759,36,662.85,0,Property,80028.74,Home purchase,,2021-05-31 00:00:00,2021-12-01 00:00:00
LN0004702,CUST005680,BRN0029,EMP00034,Personal Loan,Approved,2023-10-28,2023-11-25,,18727.49,17909.9,,,14.5738,120,284.29,0,Property,462832.3,Education,,2023-10-28 00:00:00,2024-01-03 00:00:00
